id,name,station_name,small_area,middle_area,lat,lng,budget.average,capacity,open,parking,child,mobile_access,wifi,card,non_smoking,url,walk_minutes,budget_numeric,wifi_flag,card_flag,non_smoking_score,parking_flag,child_flag,closed_days,closed_days_count,lunch_flag,midnight_flag,business_style,style_weekday_off,style_weekend_off,area_store_count,cluster
J000688067,カフェ ベリー,近鉄八尾,八尾,東大阪市・八尾市・平野・大東市,34.6328477848,135.6015803708,昼1100円,21.0,月、水～日: 08:00～18:00 （料理L.O. 18:00 ドリンクL.O. 18:00）,なし ：近くにコインパーキング有,お子様連れ歓迎,八尾駅西出口徒歩5分｡八尾北本町郵便局､北へ｡,あり,利用不可,全面禁煙,https://www.hotpepper.jp/strJ000688067/?vos=nhppalsa000016,5.0,1100.0,1,0,2,0,1,火,1,1,0,weekday_off,1,0,63,0
J001293403,cafe 凡,高安,八尾,東大阪市・八尾市・平野・大東市,34.6187183254,135.627587466,,25.0,月、火、木～日: 07:00～17:00,なし,お子様連れ歓迎,近鉄大阪線 高安駅東口より徒歩約5分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ001293403/?vos=nhppalsa000016,5.0,,1,1,2,0,1,水,1,1,0,weekday_off,1,0,63,0
J001294105,cafe あいさんそう,八戸ノ里,東大阪,東大阪市・八尾市・平野・大東市,34.65716752,135.5893872763,1000円/2000円,33.0,火～日、祝日、祝前日: 12:00～23:00 （料理L.O. 21:30 ドリンクL.O. 21:30）,なし,お子様連れ歓迎,近鉄奈良線八戸ﾉ里駅出口2より徒歩約9分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ001294105/?vos=nhppalsa000016,9.0,1500.0,1,1,2,0,1,月,1,0,0,weekday_off,1,0,63,0
J001209034,cafe あじろの樹,布施,東大阪,東大阪市・八尾市・平野・大東市,34.6650817411,135.5586766395,1000円前後,34.0,月～土、祝前日: 10:00～16:00 （料理L.O. 15:30 ドリンクL.O. 15:30）,あり ：２台あり,お子様連れ歓迎,近鉄線 布施駅､千日前線 小路､新深江 徒歩約7分,あり,利用不可,一部禁煙,https://www.hotpepper.jp/strJ001209034/?vos=nhppalsa000016,7.0,1000.0,1,0,1,1,1,なし,0,1,0,no_off,0,1,63,1
J001146784,cafe&Deli Time,東花園,東大阪,東大阪市・八尾市・平野・大東市,34.6634523825,135.626051076,1000円,27.0,月～土: 10:00～17:00,なし ：近くにコインパーキングあり,お子様連れ歓迎 ：ご家族連れ大歓迎です☆,近鉄奈良線 東花園駅 北側ﾛｰﾀﾘｰから徒歩2分,なし,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001146784/?vos=nhppalsa000016,2.0,1000.0,0,0,2,0,1,日,1,1,0,weekend_off,0,1,63,1
J001067236,CAFE&PAN 汎茶,荒本,東大阪,東大阪市・八尾市・平野・大東市,34.6776627655,135.6043855427,800円,27.0,月～水、金、土、祝日: 07:30～15:00 （料理L.O. 14:30 ドリンクL.O. 14:30）,あり ：10台分。,お子様連れ歓迎 ：お子様が食べられるメニューも多数ございます。ぜひお待ちしております♪,近鉄けいはんな線荒本駅から徒歩2分,あり,利用不可,一部禁煙,https://www.hotpepper.jp/strJ001067236/?vos=nhppalsa000016,2.0,800.0,1,0,1,1,1,木,1,1,0,weekday_off,1,1,63,1
J003298144,Cafe &Handmade雑貨 Shiny,新加美,平野区,東大阪市・八尾市・平野・大東市,34.6306169294,135.5658457955,"500円～1,000円",10.0,火～土: 07:00～17:00日、祝日: 07:00～16:00,なし,お子様連れ不可,JR関西本線加美駅出口より徒歩約7分,未確認,利用不可,全面禁煙,https://www.hotpepper.jp/strJ003298144/?vos=nhppalsa000016,7.0,250.5,0,0,2,0,0,月,1,1,0,weekday_off,1,0,63,2
J003432209,cafe M カフェエム,野崎,四条畷,東大阪市・八尾市・平野・大東市,34.71898552,135.6377775968,,10.0,火～金: 10:00～18:00土、祝日: 10:00～14:00,なし,お子様連れOK,学研都市線｢野崎駅｣より徒歩約2分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ003432209/?vos=nhppalsa000016,2.0,,1,1,2,0,1,月,1,1,0,weekday_off,1,1,63,0
J001267445,cafe96com カフェクロコム,東花園,東大阪,東大阪市・八尾市・平野・大東市,34.6564005014,135.6301970649,1000円～2000円,20.0,月～水、金～日、祝日、祝前日: 08:00～21:00 （料理L.O. 20:30 ドリンクL.O. 20:30）,あり ：2台分ございます,お子様連れ歓迎,近鉄【東花園駅】車5分･徒歩12分,なし,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001267445/?vos=nhppalsa000016,12.0,1500.0,0,0,2,1,1,木,1,1,0,weekday_off,1,0,63,3
J001230701,Cafe SaCueva サクエバ,平野,平野区,東大阪市・八尾市・平野・大東市,34.6156792308,135.5560941009,1200円（ランチ）,22.0,月～水、日、祝日、祝前日: 11:00～15:00 （料理L.O. 14:00 ドリンクL.O. 14:30）金、土: 11:00～15:00 （料理L.O. 14:00 ドリンクL.O. 14:30）18:00～22:00 （料理L.O. 21:30 ドリンクL.O. 21:30）,あり ：専用駐車場3台ご用意しております。,お子様連れ歓迎 ：お子様でも美味しく召し上がれるメニューございます。,平野駅より徒歩約14分/喜連瓜破駅より徒歩約13分｡,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ001230701/?vos=nhppalsa000016,14.0,1200.0,1,1,2,1,1,木,1,1,0,weekday_off,1,0,63,3
J001208688,cafe サントノーレ,布施,東大阪,東大阪市・八尾市・平野・大東市,34.6654095644,135.5622346501,1000円以内,43.0,月、水～日、祝日、祝前日: 08:00～20:00 （料理L.O. 19:30 ドリンクL.O. 19:30）,なし ：近隣に有料駐車場がございます。,お子様連れOK,近鉄線｢布施駅｣より徒歩3分!,あり,利用不可,禁煙席なし,https://www.hotpepper.jp/strJ001208688/?vos=nhppalsa000016,3.0,1000.0,1,0,0,1,1,火,1,1,0,weekday_off,1,0,63,1
J000716276,カフェ ジグソー,平野,平野区,東大阪市・八尾市・平野・大東市,34.6283249374,135.552601477,800円,30.0,月～土、祝前日: 09:00～17:00,なし,お子様連れ歓迎,JR平野駅徒歩2分｡平野北中学校ｸﾞﾗｳﾝﾄﾞ前です｡,あり,利用不可,禁煙席なし,https://www.hotpepper.jp/strJ000716276/?vos=nhppalsa000016,2.0,800.0,1,0,0,0,1,なし,0,1,0,no_off,0,1,63,1
J001206328,CAFE CHALLENGER カフェ チャレンジャー 88 八尾ケープコート店,河内山本,八尾,東大阪市・八尾市・平野・大東市,34.6389556236,135.6339737182,,50.0,月～金: 11:00～22:00 （料理L.O. 21:00 ドリンクL.O. 21:00）土、日、祝日: 09:00～22:00 （料理L.O. 21:00 ドリンクL.O. 21:00）,あり ：25台,お子様連れOK,近鉄瓢箪山駅行きﾊﾞｽに乗り､上尾町下車｡徒歩7分｡,未確認,利用可,全面禁煙,https://www.hotpepper.jp/strJ001206328/?vos=nhppalsa000016,7.0,,0,1,2,1,1,なし,0,0,0,no_off,0,0,63,4
J001248994,CAFE TERIA カフェテリア,瓢箪山,東大阪,東大阪市・八尾市・平野・大東市,34.6616809669,135.6401218499,500円から1000円前後,64.0,月～日、祝日、祝前日: 08:00～18:00 （料理L.O. 17:30 ドリンクL.O. 17:30）,あり ：1000円以上ご利用のお客様に駐車券をサービス致します。,お子様連れ歓迎,近鉄奈良線瓢箪山(大阪)駅南口より徒歩約1分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ001248994/?vos=nhppalsa000016,1.0,750.0,0,1,2,1,1,なし,0,1,0,no_off,0,0,63,4
J001263072,Cafe No.888,平野,平野区,東大阪市・八尾市・平野・大東市,34.6362710263,135.5545788116,"1,000円",20.0,月、火、木～日、祝日、祝前日: 11:00～17:30 （料理L.O. 17:00 ドリンクL.O. 17:00）,あり ：駐車場2台有、近隣有料パーキング有,お子様連れ歓迎,<JR大和路線>平野駅(北出口)より徒歩10分,あり,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001263072/?vos=nhppalsa000016,10.0,0.5,1,0,2,1,1,水,1,0,0,weekday_off,1,0,63,3
J001291819,カフェ 虹,長原,平野区,東大阪市・八尾市・平野・大東市,34.6020781731,135.5757114576,,40.0,月～日、祝日、祝前日: 11:00～15:00 （料理L.O. 14:30 ドリンクL.O. 14:30）17:00～21:00 （料理L.O. 20:00 ドリンクL.O. 20:00）,なし,お子様連れ不可,地下鉄谷町線 長原駅 徒歩2分,未確認,利用可,全面禁煙,https://www.hotpepper.jp/strJ001291819/?vos=nhppalsa000016,2.0,,0,1,2,0,0,なし,0,0,0,no_off,0,0,63,2
J001274607,Cafe Bar Pipeline,河内小阪,東大阪,東大阪市・八尾市・平野・大東市,34.6638940263,135.5794834695,,19.0,月～日、祝日、祝前日: 08:00～翌0:00 （料理L.O. 23:30）,なし ：すぐ隣に駐車場あり。,お子様連れOK,近鉄奈良線小阪駅前から徒歩5分｡,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ001274607/?vos=nhppalsa000016,5.0,,0,1,2,1,1,なし,0,1,1,no_off,0,0,63,0
J001264196,cafe halu,河内花園,東大阪,東大阪市・八尾市・平野・大東市,34.662377106,135.6208671218,1000円前後,24.0,月: 11:00～15:30火～土: 11:00～15:30 （料理L.O. 14:00 ドリンクL.O. 14:30）,なし,お子様連れ歓迎,近鉄奈良線河内花園駅より徒歩約5分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ001264196/?vos=nhppalsa000016,5.0,1000.0,0,1,2,0,1,日,1,1,0,weekend_off,0,1,63,0
J000828746,カフェマルジ,野崎,四条畷,東大阪市・八尾市・平野・大東市,34.7192519397,135.6403906923,900円～1000円,26.0,火～日、祝日、祝前日: 09:00～18:00,あり ：近隣にコインパーキングあり,お子様連れ歓迎,学研都市線 野崎駅から徒歩5分,なし,利用不可,禁煙席なし,https://www.hotpepper.jp/strJ000828746/?vos=nhppalsa000016,5.0,950.0,0,0,0,0,1,月,1,1,0,weekday_off,1,0,63,1
J000753392,カフェ ラルーン ド エスト,新加美,平野区,東大阪市・八尾市・平野・大東市,34.6264117446,135.5732283481,,20.0,月～日: 09:00～18:00 （料理L.O. 17:00 ドリンクL.O. 17:00）,なし,お子様連れ不可,新加美駅 徒歩7分,未確認,利用不可,禁煙席なし,https://www.hotpepper.jp/strJ000753392/?vos=nhppalsa000016,7.0,,0,0,0,0,0,なし,0,1,0,no_off,0,0,63,2
J000829001,cafe ルームアスリート,志紀,八尾,東大阪市・八尾市・平野・大東市,34.5988880869,135.616210802,通常500円／昼800円,13.0,月～水、土、日、祝日、祝前日: 07:30～12:00 （料理L.O. 11:30 ドリンクL.O. 11:30）,なし,お子様連れ歓迎,JR志紀駅より徒歩3分｡志紀南交差点近くにあります｡,なし,利用不可,全面禁煙,https://www.hotpepper.jp/strJ000829001/?vos=nhppalsa000016,3.0,650.0,0,0,2,0,1,木、金,2,0,0,weekday_off,1,0,63,1
J003297389,カフェレーニッシュ,高安,八尾,東大阪市・八尾市・平野・大東市,34.6200834379,135.6271338481,,18.0,月、水、木: 11:00～15:00 （料理L.O. 14:30 ドリンクL.O. 14:30）祝前日: 09:00～15:00 （料理L.O. 14:30 ドリンクL.O. 14:30）,あり ：1台,お子様連れOK ：トイレにおむつ交換ベッドあり,高安駅出口2から徒歩約5分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ003297389/?vos=nhppalsa000016,5.0,,1,1,2,1,1,火、金、土,3,1,0,weekend_off,1,1,63,0
J000477477,キッチンカフェ アイン,柏原,柏原市,東大阪市・八尾市・平野・大東市,34.5886171749,135.6224911576,,33.0,火～日、祝日、祝前日: 08:00～19:00,なし,お子様連れ不可,JR関西本線柏原(大阪)駅東口より徒歩約5分,未確認,利用不可,禁煙席なし,https://www.hotpepper.jp/strJ000477477/?vos=nhppalsa000016,5.0,,0,0,0,0,0,月,1,0,0,weekday_off,1,0,63,2
J001218629,Kuraru Cafe くらるカフェ,弥刀,東大阪,東大阪市・八尾市・平野・大東市,34.6421319695,135.5879204166,1500円～,22.0,月、水～日、祝日、祝前日: 11:00～17:30 （料理L.O. 17:30 ドリンクL.O. 17:30）,なし,お子様連れOK,近鉄大阪線｢弥刀駅｣より徒歩8分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ001218629/?vos=nhppalsa000016,8.0,1500.0,1,1,2,0,1,火,1,1,0,weekday_off,1,0,63,0
J000951707,ケーキ工房 ランコントフ,長瀬,東大阪,東大阪市・八尾市・平野・大東市,34.655204445,135.5789757544,1000円,6.0,月、火、木～日: 10:00～19:00,なし ：近隣の有料駐車場をご利用ください。,お子様連れ歓迎,長瀬駅東口徒歩約10分/JR俊徳道駅出口徒歩約15分,あり,利用不可,全面禁煙,https://www.hotpepper.jp/strJ000951707/?vos=nhppalsa000016,10.0,1000.0,1,0,2,1,1,水,1,0,0,weekday_off,1,0,63,3
J001295088,高原cafe 森の玉手箱,弥刀,東大阪,東大阪市・八尾市・平野・大東市,34.6363910445,135.5798610394,,12.0,火、水、金、土、祝前日: 09:00～15:00,なし,お子様連れ歓迎,近鉄大阪線弥刀駅出口より徒歩約10分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ001295088/?vos=nhppalsa000016,10.0,,0,1,2,0,1,月、木,2,1,0,weekday_off,1,1,63,0
J000828940,珈琲工房,八戸ノ里,東大阪,東大阪市・八尾市・平野・大東市,34.6632548998,135.5900331235,,28.0,月～水、金: 11:30～18:00 （料理L.O. 17:00 ドリンクL.O. 17:00）土、日: 11:30～17:30 （料理L.O. 16:00 ドリンクL.O. 16:00）祝日: 11:30～17:00 （料理L.O. 16:00 ドリンクL.O. 16:00）,なし,お子様連れOK,八戸ﾉ里駅から65m,未確認,利用不可,全面禁煙,https://www.hotpepper.jp/strJ000828940/?vos=nhppalsa000016,1.0,,0,0,2,0,1,木,1,1,0,weekday_off,1,0,63,1
J001263386,可緋処 雪人,久宝寺,八尾,東大阪市・八尾市・平野・大東市,34.6219023298,135.5883544002,,14.0,月、火、木～日: 12:00～17:00,なし,お子様連れOK,JR大和路線久宝寺駅から徒歩約5分､久宝寺駅から369m,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ001263386/?vos=nhppalsa000016,5.0,,0,1,2,0,1,水,1,0,0,weekday_off,1,0,63,0
J003730003,THUMBS UP!,高井田,東大阪,東大阪市・八尾市・平野・大東市,34.6782819587,135.572738292,ランチ1001～1500円/ディナー2001～3000円,15.0,月～金、祝日、祝前日: 10:00～17:00 （料理L.O. 16:30 ドリンクL.O. 16:30）土: 09:00～12:00 （料理L.O. 11:30 ドリンクL.O. 11:30）,なし,お子様連れ歓迎,駅から32ﾒｰﾄﾙ,未確認,利用可,全面禁煙,https://www.hotpepper.jp/strJ003730003/?vos=nhppalsa000016,1.0,1250.5,0,1,2,0,1,なし,0,0,0,no_off,0,1,63,1
J001039650,salle de sejour,喜連瓜破,平野区,東大阪市・八尾市・平野・大東市,34.6082438302,135.5503717985,800円,26.0,月～土、祝前日: 09:00～18:30,なし,お子様連れ歓迎,谷町線喜連瓜破駅より1分｡ｲｵﾝ入口の向かいです｡,あり,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001039650/?vos=nhppalsa000016,1.0,800.0,1,0,2,0,1,なし,0,1,0,no_off,0,1,63,1
J001276526,食堂ripple,久宝寺,八尾,東大阪市・八尾市・平野・大東市,34.6281602392,135.5886986017,,16.0,木～土: 11:00～16:00,なし,お子様連れOK,JR久宝寺駅北口より徒歩約15分,あり,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001276526/?vos=nhppalsa000016,15.0,,1,0,2,0,1,月、火、水、日,4,1,0,weekend_off,1,1,63,3
J000458208,すいーと,鴻池新田,東大阪,東大阪市・八尾市・平野・大東市,34.6998153832,135.5981314452,,25.0,月～水、金、土: 07:30～23:00日: 08:30～23:00,なし,お子様連れ不可,鴻池新田駅から徒歩3分,未確認,利用可,禁煙席なし,https://www.hotpepper.jp/strJ000458208/?vos=nhppalsa000016,3.0,,0,1,0,0,0,木,1,0,0,weekday_off,1,0,63,2
J000477697,すずや×石切丸 石切神社前店,新石切,東大阪,東大阪市・八尾市・平野・大東市,34.6817618888,135.646330621,ランチ1001～1500円,48.0,月～日、祝日、祝前日: 10:30～16:00 （料理L.O. 15:45 ドリンクL.O. 15:45）,なし,お子様連れ不可,近鉄新石切駅徒歩6分､近鉄石切駅徒歩12分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ000477697/?vos=nhppalsa000016,6.0,1250.5,0,1,2,0,0,なし,0,0,0,no_off,0,0,63,2
J004444301,SON food&drink ソンフードアンドドリンク,河内山本,八尾,東大阪市・八尾市・平野・大東市,34.6236447069,135.6154589145,2000円,20.0,月、水～金、祝日、祝前日: 11:00～21:00 （料理L.O. 21:00 ドリンクL.O. 21:00）土、日: 09:00～21:00 （料理L.O. 21:00 ドリンクL.O. 21:00）,なし,お子様連れOK,近鉄河内山本駅南出口より徒歩約15分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ004444301/?vos=nhppalsa000016,15.0,2000.0,1,1,2,0,1,火,1,1,0,weekday_off,1,0,63,0
J001279221,#ダイエットは明日から,若江岩田,東大阪,東大阪市・八尾市・平野・大東市,34.6707460109,135.6026856496,,10.0,月～金、祝前日: 15:00～22:00土、日、祝日: 11:00～22:00,あり,お子様連れ歓迎,近鉄けいはんな線荒本駅出口より徒歩約20分,未確認,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001279221/?vos=nhppalsa000016,20.0,,0,0,2,1,1,なし,0,0,0,no_off,0,0,63,3
J004569001,Dining　Cafe　ＰＲＯＴＩＯ,久宝寺口,八尾,東大阪市・八尾市・平野・大東市,34.630559407,135.5885068702,ランチ1001～1500円/ディナー2001～3000円,50.0,月、水～日: 11:00～21:00 （料理L.O. 20:30 ドリンクL.O. 20:30）,あり,お子様連れ歓迎,久宝寺口駅から徒歩8分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ004569001/?vos=nhppalsa000016,8.0,1250.5,0,1,2,1,1,火,1,1,0,weekday_off,1,0,63,3
J001234232,タピオカ専門店 BEEIAN 平野店,平野,平野区,東大阪市・八尾市・平野・大東市,34.6201901697,135.5467844846,,2.0,月～日: 11:00～18:00 （料理L.O. 17:30 ドリンクL.O. 17:30）,なし ：近くのコインパーキングをご利用ください。,お子様連れ歓迎,平野より徒歩4分/JR関西本線平野より徒歩約27分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ001234232/?vos=nhppalsa000016,4.0,,0,1,2,0,1,なし,0,0,0,no_off,0,0,63,0
J001261834,だるま珈琲,平野,平野区,東大阪市・八尾市・平野・大東市,34.6240751303,135.5521083312,,14.0,月～土、祝日、祝前日: 10:00～18:00 （料理L.O. 17:30 ドリンクL.O. 17:45）,なし,お子様連れOK,大阪ﾒﾄﾛ谷町線平野駅1出口より徒歩約8分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ001261834/?vos=nhppalsa000016,8.0,,0,1,2,0,1,なし,0,1,0,no_off,0,1,63,0
J004492158,tant tant タントタント,河内国分,高井田,東大阪市・八尾市・平野・大東市,34.5666643939,135.6348252698,ランチ予算880～1500円,26.0,月～金、祝前日: 10:00～18:00 （料理L.O. 16:00）土: 10:00～16:00 （料理L.O. 14:00）,なし,お子様連れOK,河内国分寺駅から1分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ004492158/?vos=nhppalsa000016,1.0,1190.0,0,1,2,0,1,なし,0,1,0,no_off,0,1,63,0
